customerId,age,gender,incomeLevel,productCategory,purchaseAmount,purchaseDate,geographicRegion,customerLoyaltyScore,marketingChannel
C379,40,Male,145565,Accessories,59,2024-11-05,Europe,5,Online Ads
C380,62,Female,103842,Tablet,345,2024-08-18,Europe,5,Online Ads
C381,52,Female,88667,Tablet,303,2025-03-02,South America,8,Social Media
C382,49,Male,97001,Tablet,202,2025-04-17,Europe,9,Social Media
C383,51,Male,67548,Smartphone,518,2024-11-11,South America,5,In-Store Promotion
C384,32,Male,24400,Laptop,1723,2024-08-27,South America,2,In-Store Promotion
C385,59,Female,145603,Tablet,411,2025-01-24,North America,4,Social Media
C386,55,Female,144332,Laptop,1541,2025-01-05,South America,7,In-Store Promotion
C387,52,Female,138182,Smartphone,614,2025-01-16,South America,10,Social Media
C388,52,Female,51021,Smartphone,807,2025-01-09,North America,8,TV
C389,38,Female,78259,Laptop,1279,2024-09-14,South America,8,Social Media
C390,43,Female,42473,Laptop,1310,2025-03-28,North America,3,Social Media
C391,18,Female,75339,Smartphone,1184,2025-01-25,North America,6,In-Store Promotion
C392,62,Female,109493,Smartphone,1069,2025-02-20,Asia,3,Online Ads
C393,52,Female,94489,Tablet,267,2024-11-06,South America,2,Social Media
C394,41,Female,105095,Accessories,90,2025-05-07,North America,10,Social Media
C395,64,Female,95689,Accessories,45,2025-04-29,Europe,1,Social Media
C396,24,Female,63536,Laptop,1453,2024-08-14,North America,8,TV
C397,54,Male,59471,Smartphone,1108,2024-11-18,South America,3,In-Store Promotion
C398,61,Male,76310,Smartphone,562,2024-09-15,Europe,2,Online Ads
C399,37,Male,92858,Laptop,1892,2024-12-25,North America,1,Online Ads
C400,28,Female,104869,Laptop,853,2025-02-18,North America,4,Social Media
C401,29,Male,100248,Tablet,462,2024-10-22,South America,7,Online Ads
C402,60,Female,99110,Laptop,1639,2024-10-28,Asia,1,In-Store Promotion
C403,48,Female,53184,Smartphone,724,2024-06-09,Europe,2,TV
C404,42,Male,132584,Accessories,99,2025-03-09,South America,1,Online Ads
C405,60,Male,108888,Laptop,1482,2025-04-30,South America,5,Online Ads
C406,65,Male,92053,Smartphone,828,2025-01-27,North America,6,In-Store Promotion
C407,23,Male,97711,Smartphone,909,2025-04-21,Asia,4,Online Ads
C408,57,Female,25907,Tablet,326,2024-11-26,Europe,8,Online Ads
C409,63,Male,110975,Laptop,1709,2024-11-05,North America,4,In-Store Promotion
C410,35,Female,86277,Laptop,1792,2024-09-11,North America,7,In-Store Promotion
C411,42,Male,106551,Smartphone,560,2024-07-09,Asia,10,Online Ads
C412,45,Female,74406,Smartphone,795,2024-08-08,Asia,8,Social Media
C413,63,Female,106080,Accessories,96,2025-02-07,South America,2,TV
C414,56,Female,63322,Smartphone,760,2025-04-30,North America,4,TV
C415,60,Female,107861,Smartphone,591,2024-10-15,Europe,6,Online Ads
C416,51,Male,40060,Laptop,1072,2024-11-23,Europe,5,TV
C417,38,Female,116790,Accessories,26,2024-09-21,Asia,3,In-Store Promotion
C418,24,Male,20863,Laptop,1011,2024-10-24,Asia,4,In-Store Promotion
C419,39,Female,148381,Tablet,585,2025-01-27,Europe,5,Social Media
C420,38,Male,57582,Smartphone,580,2025-04-07,Europe,2,Online Ads
C421,33,Male,27476,Accessories,82,2025-05-13,South America,1,Online Ads
C422,55,Male,62214,Smartphone,600,2025-02-08,North America,9,In-Store Promotion
C423,54,Male,132396,Tablet,285,2025-04-01,North America,4,In-Store Promotion
C424,36,Male,145277,Smartphone,510,2024-12-24,Europe,1,In-Store Promotion
C425,59,Female,84650,Tablet,280,2024-10-28,North America,2,Social Media
C426,19,Female,89354,Tablet,534,2025-02-02,North America,2,Social Media
C427,20,Male,60227,Tablet,294,2025-04-17,North America,3,TV
C428,48,Male,116545,Tablet,350,2024-10-20,Asia,6,In-Store Promotion
C429,52,Female,27768,Accessories,88,2025-05-20,North America,7,Online Ads
C430,41,Female,32736,Accessories,56,2024-08-27,Asia,4,TV
C431,60,Male,132125,Accessories,23,2025-02-16,Asia,7,TV
C432,46,Male,109157,Accessories,42,2025-01-08,Asia,3,Online Ads
C433,54,Male,57672,Smartphone,513,2025-03-28,North America,9,In-Store Promotion
C434,65,Female,40296,Accessories,87,2025-01-29,North America,3,TV
C435,22,Male,63065,Accessories,64,2024-09-03,Asia,10,Online Ads
C436,52,Male,20433,Laptop,1630,2025-02-20,South America,4,TV
C437,51,Male,109867,Laptop,1750,2024-07-29,South America,9,Online Ads
C438,52,Male,91750,Accessories,71,2025-02-14,Asia,9,In-Store Promotion
C439,20,Male,129074,Tablet,563,2024-07-09,South America,6,TV
C440,32,Female,144412,Tablet,582,2024-12-15,South America,2,Online Ads
C441,32,Female,56971,Smartphone,723,2024-12-31,Asia,8,Social Media
C442,43,Female,111048,Tablet,597,2024-08-15,Europe,3,Social Media
C443,21,Female,36931,Tablet,534,2024-12-31,North America,3,In-Store Promotion
C444,18,Female,64012,Laptop,1840,2024-12-04,South America,1,TV
C445,19,Female,149264,Tablet,541,2025-05-17,Europe,6,In-Store Promotion
C446,56,Female,26047,Tablet,273,2024-06-25,North America,7,Social Media
C447,43,Male,46531,Tablet,352,2024-11-13,North America,10,TV
C448,65,Male,53864,Laptop,1819,2025-01-30,North America,8,In-Store Promotion
C449,37,Female,72534,Smartphone,597,2025-04-05,Asia,7,TV
C450,50,Male,28868,Accessories,75,2025-05-09,South America,10,Online Ads
C451,39,Male,141990,Laptop,1188,2024-12-10,Europe,8,Social Media
C452,57,Female,149434,Laptop,820,2025-03-25,North America,1,TV
C453,22,Male,76608,Smartphone,585,2025-05-10,Europe,3,TV
C454,34,Male,87885,Smartphone,528,2025-01-19,Asia,8,Social Media
C455,58,Female,99331,Accessories,98,2025-04-07,North America,9,Social Media
C456,35,Female,67214,Laptop,1334,2024-07-13,South America,2,Social Media
C457,63,Female,56787,Smartphone,602,2025-04-15,South America,3,In-Store Promotion
C458,21,Female,60160,Tablet,246,2025-02-13,North America,5,Social Media
C459,23,Male,55307,Accessories,13,2024-09-22,Europe,7,Social Media
C460,27,Female,20729,Smartphone,539,2025-05-23,Asia,4,Social Media
C461,20,Female,121204,Tablet,572,2024-06-10,Europe,6,Social Media
C462,25,Female,122197,Tablet,457,2025-04-13,Asia,8,Social Media
C463,46,Male,35180,Smartphone,750,2024-11-02,South America,7,Online Ads
C464,21,Male,106139,Laptop,1726,2024-06-16,North America,9,Social Media
C465,41,Female,128066,Laptop,1646,2024-10-26,Europe,1,TV
C466,22,Female,133910,Smartphone,678,2025-03-07,Europe,10,In-Store Promotion
C467,23,Male,94265,Tablet,484,2024-09-02,Asia,3,Social Media
C468,50,Female,121093,Tablet,304,2024-05-27,North America,3,Social Media
C469,39,Female,99111,Accessories,46,2025-03-09,Asia,1,Social Media
C470,44,Male,144704,Smartphone,764,2024-09-21,Europe,9,In-Store Promotion
C471,62,Female,120828,Tablet,554,2025-04-23,Europe,9,Social Media
C472,38,Male,99627,Accessories,88,2025-04-21,South America,5,TV
C473,56,Female,103519,Tablet,283,2025-05-18,Asia,3,In-Store Promotion
C474,35,Female,61529,Accessories,56,2024-09-16,Asia,9,Social Media
C475,38,Male,109342,Tablet,487,2024-08-01,South America,7,In-Store Promotion
C476,27,Female,33795,Tablet,270,2025-02-27,Asia,8,Online Ads
C477,40,Male,67631,Laptop,1926,2024-11-12,Asia,2,Social Media
C478,43,Male,113036,Accessories,100,2024-07-09,North America,4,Social Media
C479,30,Male,88632,Accessories,71,2024-05-25,Asia,10,Social Media
C480,48,Male,112973,Accessories,15,2024-11-15,Asia,8,TV
C481,40,Female,73518,Laptop,1953,2025-01-06,South America,2,Online Ads
C482,31,Male,78857,Smartphone,561,2024-09-30,North America,9,TV
C483,28,Male,58435,Tablet,304,2024-05-27,North America,1,Online Ads
C484,51,Male,144095,Laptop,1958,2024-11-01,North America,10,In-Store Promotion
C485,54,Male,60241,Accessories,63,2024-10-26,Europe,6,TV
C486,26,Male,71270,Accessories,91,2025-03-03,Europe,7,TV
C487,63,Male,81987,Accessories,12,2025-01-30,Europe,8,Social Media
C488,27,Male,72372,Tablet,271,2024-06-14,Asia,5,In-Store Promotion
C489,37,Female,149654,Accessories,16,2024-08-28,North America,6,In-Store Promotion
C490,57,Female,68347,Laptop,1149,2024-07-06,North America,6,Social Media
C491,26,Female,88821,Smartphone,1066,2024-07-06,South America,4,Social Media
C492,60,Male,57808,Tablet,591,2024-09-19,South America,5,In-Store Promotion
C493,36,Male,69585,Laptop,1987,2024-10-01,North America,7,Social Media
C494,41,Male,141635,Laptop,1159,2024-06-23,Asia,4,Social Media
C495,31,Female,72265,Accessories,15,2025-05-11,Asia,5,Social Media
C496,46,Male,21928,Laptop,936,2025-04-08,Europe,8,TV
C497,47,Female,38253,Laptop,1926,2024-10-27,North America,8,Social Media
C498,65,Female,108472,Laptop,1409,2025-04-08,South America,1,Social Media
C499,41,Male,96832,Tablet,373,2024-05-31,South America,6,In-Store Promotion
C500,30,Female,145154,Smartphone,590,2025-04-30,North America,9,In-Store Promotion
C501,32,Female,84834,Tablet,447,2024-07-01,South America,2,Online Ads
C502,47,Female,100335,Accessories,73,2025-01-19,Europe,7,Social Media
C503,22,Female,37708,Smartphone,625,2024-06-09,South America,4,Social Media
C504,43,Male,91890,Smartphone,700,2024-09-19,Europe,7,In-Store Promotion
C505,48,Male,21987,Smartphone,1022,2025-02-27,Europe,5,Online Ads
C506,53,Male,149269,Smartphone,1089,2024-10-26,Europe,6,In-Store Promotion
C507,30,Female,48790,Accessories,60,2024-09-07,Europe,6,In-Store Promotion
C508,49,Female,20976,Accessories,234,2024-11-07,North America,1,TV
C509,25,Female,29265,Accessories,37,2024-10-01,North America,9,In-Store Promotion
C510,29,Female,140647,Accessories,37,2025-05-13,Europe,8,TV
C511,56,Male,107554,Tablet,380,2024-10-30,Europe,1,Social Media
C512,25,Female,70255,Laptop,953,2024-07-06,South America,3,Online Ads
C513,38,Male,60818,Smartphone,725,2025-04-23,North America,1,Online Ads
C514,61,Male,134091,Laptop,1054,2024-11-01,North America,7,TV
C515,40,Female,67499,Accessories,82,2024-10-31,Asia,2,In-Store Promotion
C516,43,Male,97914,Laptop,1263,2025-03-04,Asia,2,Social Media
C517,34,Male,69990,Accessories,62,2025-04-15,South America,3,TV
C518,59,Female,120658,Tablet,446,2024-08-18,Europe,4,Social Media
C519,26,Male,99206,Tablet,307,2025-03-08,Europe,2,In-Store Promotion
C520,26,Female,143404,Accessories,10,2024-12-29,North America,1,Social Media
C521,33,Female,38408,Accessories,44,2024-10-12,Asia,5,Online Ads
C522,37,Male,91567,Accessories,66,2024-12-14,North America,3,TV
C523,62,Male,68432,Tablet,252,2024-07-05,Europe,5,TV
C524,64,Female,35965,Laptop,1148,2025-03-27,Asia,1,TV
C525,28,Female,41012,Tablet,294,2025-04-28,South America,7,In-Store Promotion
C526,35,Female,57605,Accessories,59,2025-03-08,South America,4,In-Store Promotion
C527,30,Male,63884,Tablet,521,2024-10-15,Europe,3,In-Store Promotion
C528,60,Female,116316,Smartphone,1075,2024-09-27,South America,10,Social Media
C529,29,Male,93139,Accessories,31,2025-04-07,North America,1,Online Ads
C530,37,Male,79964,Laptop,998,2024-07-06,South America,6,In-Store Promotion
C531,18,Female,125928,Laptop,1575,2024-08-02,Europe,2,TV
C532,55,Male,26498,Tablet,417,2025-01-23,North America,1,Online Ads
C533,40,Male,47138,Accessories,70,2025-01-23,South America,9,Online Ads
C534,41,Male,111649,Tablet,267,2024-07-16,Asia,1,TV
C535,63,Male,36468,Tablet,358,2024-06-17,North America,9,Social Media
C536,54,Male,136358,Accessories,26,2025-02-13,Europe,2,TV
C537,64,Female,33700,Tablet,285,2024-06-18,Europe,10,Online Ads
C538,59,Male,83361,Tablet,332,2025-02-22,North America,5,Online Ads
C539,63,Female,58854,Tablet,521,2025-02-03,Asia,2,In-Store Promotion
C540,24,Female,123084,Laptop,1062,2025-04-07,Europe,4,TV
C541,54,Female,34566,Accessories,14,2025-01-28,Asia,2,TV
C542,18,Female,140705,Accessories,87,2024-12-19,North America,6,In-Store Promotion
C543,18,Male,129641,Accessories,12,2024-09-16,Europe,10,TV
C544,65,Female,116678,Laptop,1273,2024-07-06,North America,9,Social Media
C545,40,Female,107287,Accessories,99,2024-12-25,Europe,9,TV
C546,28,Male,69276,Laptop,1116,2025-04-17,South America,4,TV
C547,41,Male,100815,Accessories,45,2024-08-04,Europe,6,In-Store Promotion
C548,40,Male,47274,Accessories,10,2025-05-23,South America,1,Online Ads
C549,61,Male,107692,Accessories,61,2025-05-16,North America,10,Social Media
C550,35,Female,71293,Tablet,244,2025-05-19,Asia,9,Social Media
C551,58,Male,144311,Smartphone,621,2025-03-05,Asia,10,In-Store Promotion
C552,46,Female,57077,Smartphone,1050,2024-10-25,Europe,5,Social Media
C553,39,Male,87802,Laptop,846,2024-12-29,South America,1,TV
C554,56,Female,143066,Accessories,85,2024-09-10,South America,7,Online Ads
C555,54,Male,50089,Laptop,1117,2025-01-02,Asia,7,Online Ads
C556,42,Female,65348,Tablet,366,2024-09-17,Asia,5,Social Media
C557,40,Female,73364,Laptop,1715,2025-05-17,South America,2,In-Store Promotion
C558,42,Female,44416,Accessories,52,2025-02-23,Europe,2,In-Store Promotion
C559,26,Female,146806,Tablet,498,2024-05-27,South America,5,TV
C560,23,Female,38333,Tablet,216,2024-10-13,Europe,8,TV
C561,35,Female,126885,Laptop,1556,2025-02-10,South America,1,Social Media
C562,59,Male,101303,Accessories,14,2024-08-05,Europe,10,Social Media
C563,24,Male,149483,Smartphone,751,2025-03-02,South America,7,In-Store Promotion
C564,45,Female,147193,Laptop,1618,2024-06-03,Asia,2,In-Store Promotion
C565,57,Female,146370,Accessories,77,2025-04-14,Europe,8,Online Ads
C566,30,Male,84675,Laptop,1319,2024-12-09,Asia,3,TV
C567,49,Male,114966,Tablet,263,2025-05-23,South America,5,TV
C568,26,Female,134202,Smartphone,654,2025-02-12,Asia,8,TV
C569,29,Female,87570,Laptop,855,2024-08-25,Europe,7,TV
C570,53,Female,56769,Tablet,338,2025-01-06,Europe,6,In-Store Promotion
C571,39,Female,30399,Smartphone,585,2024-06-11,Asia,10,In-Store Promotion
C572,62,Female,80350,Smartphone,524,2024-07-31,Asia,5,TV
C573,27,Female,90001,Tablet,337,2025-01-23,South America,3,In-Store Promotion
C574,33,Female,131093,Smartphone,1176,2025-05-01,Asia,2,TV
C575,55,Female,108541,Tablet,240,2025-02-08,North America,7,In-Store Promotion
C576,29,Female,103497,Accessories,90,2024-06-15,Asia,8,Online Ads
C577,36,Male,65819,Smartphone,508,2025-03-06,Asia,5,Online Ads
C578,34,Male,72814,Tablet,217,2024-09-15,Asia,9,Social Media
C579,59,Male,71238,Accessories,97,2025-01-04,South America,10,TV
C580,43,Male,56904,Tablet,335,2025-03-17,South America,4,TV
C581,27,Male,77876,Smartphone,624,2024-08-28,Europe,3,Online Ads
C582,57,Male,47031,Laptop,1591,2024-07-03,Europe,10,Online Ads
C583,47,Female,115679,Accessories,37,2024-10-03,Europe,3,Online Ads
C584,57,Female,134886,Laptop,1182,2024-12-31,North America,10,TV
C585,42,Male,105865,Laptop,1189,2024-08-25,South America,5,Social Media
C586,21,Male,71239,Tablet,229,2025-01-28,Asia,2,In-Store Promotion
C587,52,Male,51273,Tablet,281,2025-03-23,Europe,2,Social Media
C588,55,Female,73022,Smartphone,916,2024-06-13,Europe,8,TV
C589,21,Male,61570,Smartphone,641,2025-01-08,North America,9,TV
C590,45,Male,77942,Smartphone,743,2025-04-03,Asia,4,TV
C591,55,Female,83883,Laptop,1268,2025-03-15,Europe,1,TV
C592,62,Female,80847,Laptop,1290,2025-01-23,North America,5,TV
C593,52,Male,97602,Laptop,1993,2024-11-19,North America,7,Social Media
C594,63,Male,66074,Accessories,68,2024-08-12,Asia,1,Online Ads
C595,41,Female,95884,Smartphone,627,2025-03-22,South America,7,Social Media
C596,31,Male,62623,Laptop,1490,2025-03-29,Asia,4,Online Ads
C597,25,Male,79123,Accessories,14,2024-07-09,North America,6,In-Store Promotion
C598,59,Female,76493,Tablet,230,2025-01-15,North America,9,TV
C599,35,Female,32319,Smartphone,608,2024-06-19,Europe,3,In-Store Promotion
C600,32,Male,149140,Accessories,76,2025-04-18,Europe,4,Online Ads
C601,31,Male,124893,Laptop,984,2025-04-10,North America,1,In-Store Promotion
C602,58,Male,88602,Accessories,80,2024-07-13,North America,3,Online Ads
C603,35,Female,64081,Laptop,3124,2024-08-04,North America,8,Social Media
C604,54,Male,55504,Smartphone,579,2024-10-03,North America,3,Online Ads
C605,35,Female,139369,Laptop,1230,2024-10-12,North America,5,In-Store Promotion
C606,25,Male,116666,Smartphone,836,2025-01-13,North America,10,In-Store Promotion
C607,28,Female,66573,Laptop,1178,2024-11-25,North America,9,Online Ads
C608,54,Female,65478,Tablet,468,2024-11-24,North America,3,Social Media
C609,18,Female,22187,Laptop,1660,2025-02-22,North America,4,Social Media
C610,21,Female,41281,Smartphone,967,2024-08-16,Europe,7,TV
C611,32,Male,149603,Accessories,55,2025-04-18,South America,10,Social Media
C612,37,Female,58368,Accessories,89,2024-11-30,North America,2,Social Media
C613,25,Male,91766,Accessories,32,2024-10-03,Asia,1,TV
C614,37,Male,100452,Tablet,327,2024-10-03,Europe,3,In-Store Promotion
C615,22,Male,34571,Tablet,750,2025-01-12,Asia,8,Social Media
C616,50,Male,81743,Laptop,1821,2025-03-11,Asia,5,Social Media
C617,45,Male,134304,Accessories,20,2025-01-18,South America,5,In-Store Promotion
C618,39,Male,132836,Accessories,11,2025-01-16,South America,7,Online Ads
C619,18,Male,39606,Laptop,1876,2024-09-07,North America,7,Social Media
C620,32,Male,84480,Smartphone,727,2024-09-13,Asia,5,In-Store Promotion
C621,31,Female,35274,Tablet,272,2025-05-11,South America,6,TV
C622,36,Male,51212,Laptop,1384,2025-03-13,North America,8,In-Store Promotion
C623,46,Female,93037,Tablet,204,2024-11-16,Asia,8,Social Media
C624,58,Male,76529,Tablet,350,2024-09-14,Europe,2,Online Ads
C625,33,Female,50521,Accessories,98,2024-07-04,South America,9,Social Media
C626,55,Male,116293,Smartphone,1110,2024-06-21,Europe,3,TV
C627,18,Female,120023,Tablet,209,2024-10-03,South America,8,In-Store Promotion
C628,38,Male,24480,Smartphone,616,2025-05-16,North America,8,TV
C629,27,Male,98339,Smartphone,545,2024-10-17,Asia,1,Social Media
C630,27,Male,47021,Tablet,384,2025-04-17,North America,3,TV
C631,51,Male,80688,Laptop,1991,2025-02-21,Asia,3,In-Store Promotion
C632,48,Female,24182,Smartphone,645,2024-12-07,Asia,5,In-Store Promotion
C633,47,Female,71300,Tablet,563,2024-07-14,Asia,7,In-Store Promotion
C634,40,Male,22711,Tablet,475,2025-04-21,Europe,4,In-Store Promotion
C635,40,Male,147796,Smartphone,704,2024-12-27,Europe,3,Online Ads
C636,36,Male,41121,Accessories,68,2024-10-08,South America,7,TV
C637,51,Female,146321,Smartphone,1141,2024-07-13,Europe,2,In-Store Promotion
C638,28,Female,45623,Smartphone,792,2024-09-30,North America,2,Social Media
C639,45,Male,63554,Tablet,471,2025-05-17,South America,5,TV
C640,58,Female,93407,Tablet,455,2024-10-13,Europe,4,Online Ads
C641,24,Female,60511,Accessories,10,2024-07-05,Asia,2,Online Ads
C642,22,Male,33924,Accessories,77,2024-07-04,North America,1,In-Store Promotion
C643,58,Male,137957,Tablet,510,2024-08-27,South America,8,Social Media
C644,29,Female,69902,Smartphone,587,2025-01-14,North America,3,TV
C645,20,Female,60188,Smartphone,507,2024-05-31,Asia,2,TV
C646,49,Male,67296,Smartphone,1174,2024-07-01,Europe,5,Online Ads
C647,23,Female,20402,Tablet,250,2025-02-07,South America,8,In-Store Promotion
C648,61,Male,105611,Smartphone,579,2025-01-04,South America,10,Social Media
C649,47,Female,32859,Accessories,48,2024-12-23,South America,5,In-Store Promotion
C650,41,Female,78572,Laptop,1497,2025-03-23,South America,1,TV
C651,28,Male,25716,Tablet,555,2024-12-27,Asia,2,TV
C652,25,Female,79285,Laptop,1387,2024-08-15,South America,8,Online Ads
C653,30,Male,90287,Smartphone,677,2025-04-23,Europe,7,Social Media
C654,22,Male,149924,Accessories,72,2024-12-30,Europe,1,In-Store Promotion
C655,24,Female,57937,Accessories,16,2024-10-28,North America,7,In-Store Promotion
C656,33,Male,38983,Tablet,264,2025-01-07,South America,3,Online Ads
C657,54,Male,116621,Accessories,12,2025-01-01,South America,7,TV
C658,59,Female,133829,Tablet,296,2025-03-12,South America,8,Online Ads
C659,37,Male,91507,Tablet,245,2024-12-07,South America,5,Social Media
